city_code,city_name,sector_id,street_name,street_ban_id
62214,CARLY,1053
62230,COLEMBERT,1053
62251,COURSET,1053
62255,CREMAREST,1053
62268,DESVRES,1053
62273,DOUDEAUVILLE,1053
62281,ECHINGHEN,1053
62329,FERQUES,1053
62402,HALINGHEN,1053
62429,HENNEVEUX,1053
62444,HERVELINGHEN,1053
62483,LACRES,1053
62487,LANDRETHUN-LE-NORD,1053
62503,LEUBRINGHEN,1053
62505,LEULINGHEN-BERNES,1053
62524,LONGFOSSE,1053
62526,LONGUEVILLE,1053
62530,LOTTINGHEN,1053
62546,MANINGHEN-HENNE,1053
62560,MARQUISE,1053
62566,MENNEVILLE,1053
62599,NABRINGHEN,1053
62636,OFFRETHUN,1053
62678,QUESQUES,1053
62679,QUESTRECQUES,1053
62705,RETY,1053
62711,RINXENT,1053
62751,SAINT-INGLEVERT,1053
62758,SAINT-MARTIN-BOULOGNE,1053
62759,SAINT-MARTIN-CHOQUEL,1053
62773,SAMER,1053
62786,SELLES,1053
62789,SENLECQUES,1053
62806,TARDINGHEN,1053
62821,TINGRY,1053
62845,VERLINCTHUN,1053
62853,VIEIL-MOUTIER,1053
62867,WACQUINGHEN,1053
62880,LE WAST,1053
62888,WIERRE-AU-BOIS,1053
62889,WIERRE-EFFROY,1053
62896,WIRWIGNES,1053
62899,WISSANT,1053
62908,LA CAPELLE-LES-BOULOGNE,1053
62008,ACQUIN-WESTBECOURT,1054
62010,AFFRINGUES,1054
62024,ALQUINES,1054
62055,AUDREHEM,1054
62087,BAYENGHEM-LES-EPERLECQUES,1054
62088,BAYENGHEM-LES-SENINGHEM,1054
62140,BLEQUIN,1054
62149,BOISDINGHEM,1054
62155,BONNINGUES-LES-ARDRES,1054
62169,BOUVELINGHEM,1054
62225,CLAIRMARAIS,1054
62228,CLERQUES,1054
62229,CLETY,1054
62245,COULOMBY,1054
62271,DOHEM,1054
62292,ELNES,1054
62297,EPERLECQUES,1054
62308,ESCOEUILLES,1054
62309,ESQUERDES,1054
62419,HAUT-LOQUIN,1054
62458,HOULLE,1054
62478,JOURNY,1054
62495,LEDINGHEM,1054
62504,LEULINGHEM,1054
62525,LONGUENESSE,1054
62534,LUMBRES,1054
62567,MENTQUE-NORTBECOURT,1054
62592,MORINGHEM,1054
62595,MOULLE,1054
62613,NIELLES-LES-BLEQUIN,1054
62618,NORDAUSQUES,1054
62622,NORT-LEULINGHEM,1054
62644,OUVE-WIRQUIN,1054
62656,PIHEM,1054
62674,QUELMES,1054
62675,QUERCAMPS,1054
62692,REBERGUES,1054
62702,REMILLY-WIRQUIN,1054
62757,SAINT-MARTIN-LEZ-TATINGHEM,1054
62765,SAINT-OMER,1054
62772,SALPERWICK,1054
62788,SENINGHEM,1054
62792,SERQUES,1054
62794,SETQUES,1054
62803,SURQUES,1054
62819,TILQUES,1054
62827,TOURNEHEM-SUR-LA-HEM,1054
62837,VAUDRINGHEM,1054
62882,WAVRANS-SUR-L-AA,1054
62897,WISMES,1054
62898,WISQUES,1054
62904,ZOUAFQUES,1054
62905,ZUDAUSQUES,1054
62036,ANVIN,1055
62047,AUBROMETZ,1055
62058,AUMERVAL,1055
62060,AUXI-LE-CHATEAU,1055
62061,AVERDOINGT,1055
62069,AZINCOURT,1055
62071,BAILLEUL-LES-PERNES,1055
62090,BEALENCOURT,1055
62101,BEAUVOIS,1055
62109,BERGUENEUSE,1055
62114,BERMICOURT,1055
62137,BLANGERVAL-BLANGERMONT,1055
62138,BLANGY-SUR-TERNOISE,1055
62142,BLINGEL,1055
62143,BOFFLES,1055
62154,BONNIERES,1055
62158,BOUBERS-SUR-CANCHE,1055
62163,BOURET-SUR-CANCHE,1055
62166,BOURS,1055
62171,BOYAVAL,1055
62180,BRIAS,1055
62182,BUIRE-AU-BOIS,1055
62187,BUNEVILLE,1055
62234,CONCHY-SUR-CANCHE,1055
62238,CONTEVILLE-EN-TERNOIS,1055
62258,CROISETTE,1055
62260,CROIX-EN-TERNOIS,1055
62282,ECLIMEUX,1055
62283,ECOIVRES,1055
62299,EPS,1055
62301,EQUIRRE,1055
62303,ERIN,1055
62333,FIEFS,1055
62335,FILLIEVRES,1055
62337,FLERS,1055
62339,FLEURY,1055
62340,FLORINGHEM,1055
62342,FONTAINE-LES-BOULANS,1055
62344,FONTAINE-LES-HERMANS,1055
62345,FONTAINE-L-ETALON,1055
62346,FORTEL-EN-ARTOIS,1055
62348,FOUFFLIN-RICAMETZ,1055
62352,FRAMECOURT,1055
62357,FRESNOY,1055
62361,FREVENT,1055
62365,GALAMETZ,1055
62367,GAUCHIN-VERLOINGT,1055
62370,GENNES-IVERGNY,1055
62381,GOUY-EN-TERNOIS,1055
62396,GUINECOURT,1055
62411,HARAVESNES,1055
62416,HAUTECLOQUE,1055
62433,HERICOURT,1055
62435,HERLINCOURT,1055
62436,HERLIN-LE-SEC,1055
62442,HERNICOURT,1055
62450,HESTRUS,1055
62451,HEUCHIN,1055
62462,HUCLIER,1055
62467,HUMEROEUILLE,1055
62468,HUMIERES,1055
62470,INCOURT,1055
62513,LIGNY-SUR-CANCHE,1055
62514,LIGNY-SAINT-FLOCHEL,1055
62518,LINZEUX,1055
62519,LISBOURG,1055
62539,MAISNIL,1055
62541,MAISONCELLE,1055
62553,MAREST,1055
